truckid,driverid,event,city,state,velocity,event_ind,idling_ind
A39,A39,normal,Willits,California,34,0,0
A23,A23,normal,Santa Rosa,California,28,0,0
A40,A40,normal,Klamath,California,32,0,0
A62,A62,normal,Santa Maria,California,21,0,0
A30,A30,normal,Ukiah,California,59,0,0
A92,A92,normal,Mariposa,California,62,0,0
A79,A79,normal,Oceanside,California,0,0,1
A75,A75,normal,Stockton,California,43,0,0
A35,A35,normal,Santa Rosa,California,42,0,0
A17,A17,normal,Santa Rosa,California,47,0,0
A30,A30,normal,Ojai,California,23,0,0
A84,A84,normal,Palo Cedro,California,0,0,1
A61,A61,normal,Apple Valley,California,55,0,0
A14,A14,normal,Santa Paula,California,37,0,0
A66,A66,normal,Hollister,California,67,0,0
A52,A52,normal,Irvine,California,35,0,0
A65,A65,normal,Willits,California,15,0,0
A71,A71,normal,Santa Rosa,California,68,0,0
A5,A5,unsafe tail distance,Antelope,California,31,1,0
A42,A42,normal,Aptos,California,47,0,0
A61,A61,normal,Santa Rosa,California,0,0,1
A32,A32,normal,Antelope,California,0,0,1
A6,A6,normal,Stockton,California,62,0,0
A5,A5,normal,Santa Rosa,California,62,0,0
A33,A33,normal,Palo Alto,California,0,0,1
A44,A44,normal,Holtville,California,23,0,0
A6,A6,normal,La Puente,California,0,0,1
A53,A53,normal,Santa Rosa,California,31,0,0
A87,A87,normal,San Dimas,California,41,0,0
A65,A65,normal,Knights Landing,California,54,0,0
A79,A79,normal,Palo Alto,California,64,0,0
A15,A15,normal,Palo Cedro,California,37,0,0
A32,A32,normal,Palmdale,California,20,0,0
A52,A52,normal,Cloverdale,California,34,0,0
A41,A41,normal,Kneeland,California,46,0,0
A69,A69,normal,Aptos,California,0,0,1
A18,A18,normal,Willits,California,62,0,0
A42,A42,normal,Aptos,California,40,0,0
A97,A97,normal,Hollister,California,52,0,0
A13,A13,normal,Palmdale,California,71,0,0
A45,A45,normal,Homeland,California,16,0,0
A48,A48,normal,Stockton,California,73,0,0
A30,A30,normal,Redding,California,37,0,0
A62,A62,normal,Antelope,California,0,0,1
A86,A86,normal,Antelope,California,61,0,0
A22,A22,normal,San Francisco,California,60,0,0
A17,A17,normal,Stockton,California,29,0,0
A90,A90,overspeed,Arbuckle,California,77,1,0
A93,A93,normal,Oceano,California,0,0,1
A18,A18,normal,Apple Valley,California,0,0,1
A97,A97,normal,Oceano,California,71,0,0
A43,A43,normal,Arbuckle,California,25,0,0
A47,A47,normal,San Dimas,California,17,0,0
A54,A54,normal,Santa Rosa,California,27,0,0
A63,A63,normal,Santa Rosa,California,44,0,0
A72,A72,normal,Martinez,California,43,0,0
A98,A98,normal,Oceanside,California,45,0,0
A97,A97,lane departure,Arbuckle,California,33,0,0
A57,A57,normal,Santa Rosa,California,54,0,0
A19,A19,normal,Aptos,California,46,0,0
A18,A18,normal,Santa Rosa,California,57,0,0
A74,A74,normal,Markleeville,California,28,0,0
A92,A92,normal,Aptos,California,51,0,0
A25,A25,normal,Cloverdale,California,60,0,0
A44,A44,normal,Stockton,California,17,0,0
A51,A51,normal,Lodi,California,0,0,1
A16,A16,normal,Modesto,California,40,0,0
A53,A53,normal,Santa Rosa,California,0,0,1
A42,A42,normal,Fresno,California,64,0,0
A77,A77,normal,San Diego,California,0,0,1
A9,A9,normal,Santa Monica,California,0,0,1
A53,A53,normal,Willits,California,47,0,0
A67,A67,normal,Lodi,California,62,0,0
A27,A27,normal,Santa Rosa,California,23,0,0
A93,A93,normal,Arbuckle,California,0,0,1
A70,A70,normal,Aptos,California,40,0,0
A52,A52,normal,Goleta,California,43,0,0
A39,A39,normal,Arbuckle,California,35,0,0
A21,A21,normal,Oceanside,California,54,0,0
A67,A67,normal,Santa Rosa,California,27,0,0
A52,A52,normal,Holtville,California,39,0,0
A8,A8,normal,Marysville,California,53,0,0
A65,A65,normal,Knights Landing,California,48,0,0
A28,A28,normal,San Diego,California,0,0,1
A2,A2,normal,Glen Ellen,California,19,0,0
A66,A66,normal,Markleeville,California,41,0,0
A73,A73,normal,Aptos,California,75,0,0
A99,A99,normal,La Palma,California,0,0,1
A88,A88,normal,La Quinta,California,36,0,0
A96,A96,normal,San Pablo,California,54,0,0
A95,A95,normal,Isleton,California,17,0,0
A46,A46,normal,Willits,California,0,0,1
A3,A3,normal,Isleton,California,18,0,0
A45,A45,normal,Apple Valley,California,60,0,0
A47,A47,normal,Oceano,California,20,0,0
A84,A84,normal,Santa Rosa,California,46,0,0
A24,A24,normal,Aptos,California,58,0,0
A99,A99,normal,Santa Rosa,California,69,0,0
A62,A62,normal,Santa Rosa,California,73,0,0
A1,A1,lane departure,Santa Rosa,California,24,1,0
A27,A27,normal,Occidental,California,41,0,0
A60,A60,normal,Isleton,California,35,0,0
A94,A94,normal,Holtville,California,0,0,1
A82,A82,normal,Lodi,California,57,0,0
A74,A74,normal,Aptos,California,43,0,0
A37,A37,normal,San Quentin,California,62,0,0
A83,A83,normal,Palo Alto,California,66,0,0
A85,A85,normal,Willits,California,42,0,0
A4,A4,normal,Bakersfield,California,70,0,0
A3,A3,normal,Santa Rosa,California,25,0,0
A90,A90,unsafe following distance,Klamath,California,43,1,0
A38,A38,normal,Aptos,California,0,0,1
A32,A32,normal,Willits,California,64,0,0
A95,A95,normal,Santa Rosa,California,70,0,0
A71,A71,normal,Arbuckle,California,33,0,0
A80,A80,normal,Isleton,California,23,0,0
A34,A34,normal,Apple Valley,California,40,0,0
A14,A14,normal,Willits,California,0,0,1
A90,A90,normal,Palmdale,California,38,0,0
A47,A47,normal,Modesto,California,41,0,0
A37,A37,normal,Palo Alto,California,57,0,0
A46,A46,normal,Occidental,California,0,0,1
A68,A68,normal,La Palma,California,63,0,0
A89,A89,normal,Willits,California,0,0,1
A62,A62,normal,Arbuckle,California,16,0,0
A96,A96,normal,San Pablo,California,47,0,0
A22,A22,normal,Santa Rosa,California,37,0,0
A60,A60,normal,Stockton,California,34,0,0
A67,A67,normal,Stockton,California,57,0,0
A88,A88,normal,Occidental,California,40,0,0
A62,A62,normal,Willits,California,45,0,0
A33,A33,normal,La Puente,California,0,0,1
A13,A13,normal,Palmdale,California,0,0,1
A75,A75,normal,Goleta,California,20,0,0
A12,A12,normal,Santa Rosa,California,52,0,0
A18,A18,normal,Apple Valley,California,34,0,0
A11,A11,normal,Apple Valley,California,31,0,0
A36,A36,normal,Palmdale,California,57,0,0
A56,A56,normal,Palo Alto,California,75,0,0
A9,A9,normal,Lodi,California,62,0,0
A67,A67,normal,Stockton,California,0,0,1
A38,A38,normal,La Quinta,California,54,0,0
A14,A14,normal,San Quentin,California,53,0,0
A34,A34,normal,Santa Rosa,California,0,0,1
A100,A100,normal,Glendora,California,16,0,0
A22,A22,normal,La Palma,California,17,0,0
A66,A66,normal,Hollister,California,45,0,0
A74,A74,normal,Santa Rosa,California,0,0,1
A78,A78,normal,Antelope,California,40,0,0
A28,A28,normal,Palmdale,California,48,0,0
A94,A94,normal,Willits,California,0,0,1
A56,A56,unsafe following distance,Palo Alto,California,24,1,0
A84,A84,normal,La Quinta,California,19,0,0
A35,A35,normal,Knightsen,California,41,0,0
A69,A69,normal,Bakersfield,California,54,0,0
A17,A17,normal,Roseville,California,54,0,0
A38,A38,normal,Palo Cedro,California,33,0,0
A64,A64,normal,Isleton,California,0,0,1
A45,A45,normal,Homeland,California,0,0,1
A58,A58,normal,Antelope,California,73,0,0
A1,A1,normal,San Dimas,California,19,0,0
A5,A5,normal,La Palma,California,32,0,0
A49,A49,normal,Redding,California,16,0,0
A73,A73,normal,Fresno,California,55,0,0
A61,A61,normal,Santa Rosa,California,32,0,0
A4,A4,normal,Willits,California,51,0,0
A40,A40,normal,Klamath,California,18,0,0
A79,A79,normal,Palo Alto,California,73,0,0
A60,A60,normal,Kneeland,California,69,0,0
A17,A17,normal,Irvine,California,47,0,0
A47,A47,unsafe tail distance,Santa Rosa,California,15,1,0
A29,A29,normal,Glen Ellen,California,71,0,0
A31,A31,normal,Antelope,California,75,0,0
A35,A35,normal,Knightsen,California,0,0,1
A93,A93,normal,San Dimas,California,24,0,0
A19,A19,normal,Santa Rosa,California,55,0,0
A67,A67,normal,Irvine,California,0,0,1
A17,A17,normal,Glen Ellen,California,74,0,0
A10,A10,normal,Palo Alto,California,37,0,0
A67,A67,normal,Santa Monica,California,0,0,1
A86,A86,normal,Palmdale,California,54,0,0
A76,A76,normal,San Fernando,California,73,0,0
A90,A90,normal,Lodi,California,39,0,0
A45,A45,normal,Ukiah,California,0,0,1
A42,A42,normal,Bakersfield,California,25,0,0
A99,A99,normal,San Francisco,California,0,0,1
A71,A71,normal,Cloverdale,California,0,0,1
A81,A81,normal,Santa Rosa,California,0,0,1
A19,A19,normal,Apple Valley,California,61,0,0
A41,A41,normal,La Puente,California,0,0,1
A42,A42,normal,Bakersfield,California,18,0,0
A89,A89,normal,Willits,California,55,0,0
A64,A64,normal,La Palma,California,35,0,0
A56,A56,normal,Stockton,California,48,0,0
A88,A88,normal,Santa Rosa,California,57,0,0
A18,A18,lane departure,Apple Valley,California,68,1,0
A49,A49,normal,Apple Valley,California,0,0,1
A93,A93,normal,Santa Rosa,California,32,0,0
A57,A57,normal,Palo Cedro,California,15,0,0
A23,A23,normal,Aptos,California,33,0,0
A23,A23,normal,Fresno,California,0,0,1
A97,A97,normal,Markleeville,California,51,0,0
A90,A90,normal,Lodi,California,38,0,0
A74,A74,normal,Santa Rosa,California,58,0,0
A1,A1,normal,Santa Rosa,California,60,0,0
A24,A24,normal,Arbuckle,California,45,0,0
A4,A4,normal,Santa Rosa,California,0,0,1
A63,A63,normal,Lodi,California,71,0,0
A100,A100,normal,Rough and Ready,California,16,0,0
A60,A60,lane departure,La Puente,California,41,1,0
A94,A94,normal,Lodi,California,0,0,1
A22,A22,normal,San Francisco,California,61,0,0
A78,A78,normal,San Diego,California,22,0,0
A69,A69,normal,Santa Rosa,California,70,0,0
A85,A85,normal,Santa Maria,California,67,0,0
A22,A22,normal,Ojai,California,55,0,0
A2,A2,normal,Irvine,California,0,0,1
A95,A95,normal,San Quentin,California,0,0,1
A30,A30,lane departure,Willits,California,0,1,1
A61,A61,normal,Aptos,California,64,0,0
A86,A86,normal,Stockton,California,0,0,1
A86,A86,normal,Willits,California,33,0,0
A51,A51,normal,Oceano,California,15,0,0
A9,A9,normal,Napa,California,35,0,0
A84,A84,normal,Santa Rosa,California,71,0,0
A100,A100,normal,Bakersfield,California,73,0,0
A5,A5,normal,Lodi,California,0,0,1
A7,A7,lane departure,Martinez,California,41,1,0
A36,A36,normal,Santa Rosa,California,0,0,1
A59,A59,normal,Modesto,California,47,0,0
A55,A55,overspeed,Markleeville,California,79,1,0
A15,A15,normal,Knights Landing,California,0,0,1
A46,A46,normal,Apple Valley,California,0,0,1
A86,A86,normal,La Palma,California,73,0,0
A90,A90,normal,Stockton,California,60,0,0
A72,A72,normal,Stockton,California,33,0,0
A65,A65,normal,Bakersfield,California,47,0,0
A17,A17,normal,Arbuckle,California,21,0,0
A29,A29,normal,La Puente,California,0,0,1
A97,A97,normal,Oceano,California,40,0,0
A31,A31,normal,Willits,California,53,0,0
A44,A44,normal,Holtville,California,60,0,0
A88,A88,normal,Santa Rosa,California,0,0,1
A79,A79,normal,Glen Ellen,California,0,0,1
A70,A70,normal,Markleeville,California,0,0,1
A77,A77,normal,Occidental,California,29,0,0
A16,A16,normal,Antelope,California,15,0,0
A95,A95,normal,Stockton,California,27,0,0
A41,A41,unsafe following distance,Homeland,California,0,1,1
A23,A23,normal,Rough and Ready,California,69,0,0
A3,A3,normal,Redding,California,54,0,0
A23,A23,normal,Willits,California,34,0,0
A37,A37,normal,Kneeland,California,20,0,0
A91,A91,normal,Stockton,California,32,0,0
A11,A11,normal,La Quinta,California,28,0,0
A40,A40,normal,Klamath,California,26,0,0
A73,A73,normal,Santa Rosa,California,17,0,0
A96,A96,normal,Occidental,California,30,0,0
A34,A34,normal,Knights Landing,California,66,0,0
A1,A1,normal,Oceano,California,53,0,0
A55,A55,normal,Santa Monica,California,43,0,0
A33,A33,normal,La Puente,California,37,0,0
A89,A89,normal,Arbuckle,California,20,0,0
A36,A36,normal,Irvine,California,65,0,0
A68,A68,normal,Apple Valley,California,54,0,0
A64,A64,normal,La Puente,California,0,0,1
A61,A61,normal,Willits,California,22,0,0
A24,A24,normal,Arbuckle,California,0,0,1
A86,A86,normal,San Diego,California,0,0,1
A42,A42,normal,Knights Landing,California,0,0,1
A31,A31,normal,Santa Rosa,California,34,0,0
A74,A74,normal,Aptos,California,0,0,1
A59,A59,normal,Stockton,California,45,0,0
A57,A57,normal,Santa Rosa,California,0,0,1
A78,A78,normal,Santa Rosa,California,74,0,0
A80,A80,normal,Santa Rosa,California,0,0,1
A71,A71,normal,Irvine,California,37,0,0
A59,A59,normal,Klamath,California,26,0,0
A73,A73,overspeed,Fresno,California,88,1,0
A6,A6,normal,Palo Alto,California,41,0,0
A71,A71,normal,Irvine,California,45,0,0
A86,A86,normal,Santa Monica,California,62,0,0
A8,A8,normal,Antelope,California,74,0,0
A78,A78,unsafe following distance,Napa,California,0,1,1
A41,A41,normal,Santa Rosa,California,31,0,0
A8,A8,normal,Knightsen,California,34,0,0
A71,A71,normal,Jacumba,California,75,0,0
A10,A10,normal,La Puente,California,0,0,1
A52,A52,normal,Jacumba,California,0,0,1
A50,A50,normal,San Diego,California,19,0,0
A48,A48,normal,Oceanside,California,68,0,0
A54,A54,normal,Willits,California,43,0,0
A4,A4,normal,Bakersfield,California,32,0,0
A15,A15,normal,Willits,California,49,0,0
A12,A12,normal,Knightsen,California,0,0,1
A85,A85,normal,Santa Rosa,California,56,0,0
A72,A72,normal,Isleton,California,63,0,0
A13,A13,normal,Lodi,California,20,0,0
A81,A81,normal,San Francisco,California,0,0,1
A77,A77,normal,Occidental,California,26,0,0
A1,A1,normal,San Dimas,California,0,0,1
A44,A44,normal,Arbuckle,California,68,0,0
A80,A80,normal,Palo Cedro,California,68,0,0
A12,A12,normal,San Francisco,California,35,0,0
A95,A95,normal,Apple Valley,California,26,0,0
A20,A20,normal,Markleeville,California,73,0,0
A27,A27,normal,Occidental,California,39,0,0
A15,A15,normal,Aptos,California,45,0,0
A80,A80,normal,San Fernando,California,0,0,1
A90,A90,normal,Jacumba,California,70,0,0
A36,A36,normal,Napa,California,33,0,0
A27,A27,normal,Glendora,California,17,0,0
A14,A14,normal,Santa Paula,California,58,0,0
A49,A49,normal,Isleton,California,0,0,1
A15,A15,normal,Willits,California,31,0,0
A1,A1,normal,Lodi,California,65,0,0
A68,A68,normal,Santa Rosa,California,31,0,0
A74,A74,unsafe following distance,Gilroy,California,69,1,0
A48,A48,normal,Stockton,California,0,0,1
A38,A38,normal,Santa Rosa,California,22,0,0
A35,A35,normal,Antelope,California,0,0,1
A65,A65,normal,Palo Cedro,California,0,0,1
A3,A3,normal,Willits,California,0,0,1
A98,A98,normal,Cloverdale,California,39,0,0
A97,A97,normal,San Diego,California,36,0,0
A49,A49,normal,Homeland,California,0,0,1
A57,A57,normal,Santa Rosa,California,20,0,0
A86,A86,normal,Irvine,California,58,0,0
A21,A21,normal,Holtville,California,40,0,0
A36,A36,normal,Stockton,California,28,0,0
A36,A36,normal,Stockton,California,68,0,0
A87,A87,lane departure,La Palma,California,24,1,0
A20,A20,normal,Antelope,California,0,0,1
A92,A92,normal,Santa Rosa,California,64,0,0
A72,A72,normal,Homeland,California,0,0,1
A73,A73,normal,Santa Rosa,California,0,0,1
A49,A49,normal,Santa Rosa,California,24,0,0
A52,A52,normal,Cloverdale,California,67,0,0
A4,A4,normal,Santa Rosa,California,41,0,0
A71,A71,normal,Stockton,California,0,0,1
A7,A7,normal,Palo Cedro,California,47,0,0
A83,A83,normal,Santa Paula,California,69,0,0
A15,A15,normal,Bakersfield,California,0,0,1
A16,A16,normal,Antelope,California,46,0,0
A39,A39,normal,Hollister,California,44,0,0
A90,A90,normal,Arbuckle,California,30,0,0
A98,A98,normal,San Fernando,California,0,0,1
A62,A62,normal,San Francisco,California,0,0,1
A84,A84,normal,Palo Cedro,California,29,0,0
A27,A27,normal,Willits,California,71,0,0
A40,A40,normal,Lodi,California,0,0,1
A31,A31,normal,San Pablo,California,31,0,0
A47,A47,normal,Aptos,California,17,0,0
A47,A47,normal,Arbuckle,California,62,0,0
A65,A65,normal,San Diego,California,0,0,1
A74,A74,normal,San Dimas,California,19,0,0
A81,A81,normal,Willits,California,0,0,1
A52,A52,normal,San Quentin,California,21,0,0
A95,A95,normal,Martinez,California,54,0,0
A78,A78,normal,San Dimas,California,37,0,0
A42,A42,unsafe following distance,Willits,California,21,1,0
A41,A41,normal,Santa Paula,California,28,0,0
A93,A93,normal,San Dimas,California,36,0,0
A70,A70,normal,Arbuckle,California,40,0,0
A66,A66,normal,Markleeville,California,45,0,0
A20,A20,normal,Aptos,California,19,0,0
A25,A25,normal,Holtville,California,37,0,0
A24,A24,normal,Santa Rosa,California,31,0,0
A75,A75,normal,Holtville,California,0,0,1
A85,A85,normal,Santa Maria,California,40,0,0
A25,A25,unsafe following distance,Cloverdale,California,0,1,1
A3,A3,overspeed,Santa Rosa,California,89,1,0
A57,A57,normal,Aptos,California,74,0,0
A46,A46,normal,Santa Rosa,California,0,0,1
A93,A93,normal,Modesto,California,0,0,1
A25,A25,normal,Arbuckle,California,22,0,0
A99,A99,normal,Santa Rosa,California,0,0,1
A77,A77,normal,Glendora,California,0,0,1
A100,A100,normal,Aptos,California,33,0,0
A37,A37,normal,Willits,California,47,0,0
A22,A22,normal,Apple Valley,California,15,0,0
A28,A28,normal,La Palma,California,27,0,0
A28,A28,normal,Palmdale,California,33,0,0
A30,A30,normal,Isleton,California,16,0,0
A10,A10,normal,Stockton,California,22,0,0
A94,A94,normal,Stockton,California,0,0,1
A12,A12,normal,Willits,California,17,0,0
A45,A45,normal,Santa Rosa,California,68,0,0
A89,A89,normal,Aptos,California,0,0,1
A32,A32,normal,San Diego,California,54,0,0
A79,A79,normal,Palo Alto,California,74,0,0
A49,A49,normal,Apple Valley,California,39,0,0
A2,A2,normal,Roseville,California,29,0,0
A55,A55,normal,Napa,California,37,0,0
A32,A32,normal,Palmdale,California,19,0,0
A69,A69,normal,Apple Valley,California,53,0,0
A97,A97,lane departure,Modesto,California,62,0,0
A66,A66,normal,Santa Rosa,California,0,0,1
A43,A43,normal,Antelope,California,0,0,1
A12,A12,normal,San Pablo,California,43,0,0
A89,A89,normal,Santa Rosa,California,37,0,0
A73,A73,normal,Apple Valley,California,0,0,1
A80,A80,normal,Isleton,California,63,0,0
A87,A87,normal,La Palma,California,31,0,0
A58,A58,normal,San Francisco,California,39,0,0
A21,A21,normal,Holtville,California,0,0,1
A42,A42,normal,Santa Rosa,California,0,0,1
A48,A48,normal,Arbuckle,California,26,0,0
A79,A79,normal,San Dimas,California,0,0,1
A9,A9,normal,Palmdale,California,75,0,0
A18,A18,normal,Willits,California,55,0,0
A55,A55,normal,Markleeville,California,23,0,0
A45,A45,normal,La Palma,California,0,0,1
A47,A47,normal,Napa,California,0,0,1
A91,A91,normal,Santa Rosa,California,43,0,0
A99,A99,normal,San Francisco,California,58,0,0
A60,A60,normal,Santa Paula,California,37,0,0
A70,A70,normal,Santa Rosa,California,69,0,0
A72,A72,normal,Apple Valley,California,22,0,0
A96,A96,normal,Santa Rosa,California,31,0,0
A84,A84,normal,Palo Cedro,California,55,0,0
A85,A85,normal,Antelope,California,17,0,0
A26,A26,normal,Santa Rosa,California,42,0,0
A91,A91,normal,Ojai,California,54,0,0
A1,A1,normal,Arbuckle,California,60,0,0
A10,A10,normal,Palo Alto,California,37,0,0
A45,A45,normal,Willits,California,60,0,0
A59,A59,normal,Stockton,California,48,0,0
A84,A84,normal,Palo Cedro,California,47,0,0
A91,A91,normal,San Francisco,California,75,0,0
A7,A7,normal,Willits,California,44,0,0
A21,A21,lane departure,Antelope,California,68,1,0
A16,A16,normal,Modesto,California,31,0,0
A20,A20,normal,Arbuckle,California,41,0,0
A82,A82,normal,San Diego,California,41,0,0
A36,A36,normal,Lodi,California,34,0,0
A45,A45,normal,Ukiah,California,60,0,0
A36,A36,normal,Antelope,California,62,0,0
A26,A26,normal,Ojai,California,0,0,1
A16,A16,normal,Aptos,California,0,0,1
A3,A3,normal,Santa Rosa,California,0,0,1
A50,A50,normal,San Pablo,California,0,0,1
A1,A1,normal,Santa Rosa,California,16,0,0
A43,A43,normal,Antelope,California,32,0,0
A76,A76,normal,Santa Rosa,California,31,0,0
A7,A7,normal,Palo Cedro,California,70,0,0
A24,A24,normal,Lodi,California,16,0,0
A30,A30,normal,Palo Cedro,California,0,0,1
